ID,Code,Headline,Source,Date,URL
TheEdge2019030410209822,9822,"KLCI pares loss, remains below 1,700",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498160/klci-pares-loss-remains-below-1-700
TheEdge2019030410385100,5100,Stock With Momentum: BP Plastics Holding,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498168/stock-with-momentum-bp-plastics-holding
TheEdge2019030410385159,5159,Stock With Momentum: Yoong Onn Corp,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498170/stock-with-momentum-yoong-onn-corp
TheEdge2019030410401198,1198,Stock With Momentum: MAA Group,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498172/stock-with-momentum-maa-group
TheEdge2019030410403778,3778,Stock With Momentum: MAA Group,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498172/stock-with-momentum-maa-group
TheEdge2019030410514588,4588,Corporate earnings worsen in 4Q18 — Affin Hwang,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498180/corporate-earnings-worsen-in-4q18-affin-hwang
TheEdge2019030411370024,0024,KUB sees entry of new substantial shareholder JAG Capital with 31.99% stake,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498192/kub-sees-entry-of-new-substantial-shareholder-jag-capital-with-31-99-stake
TheEdge2019030411453441,3441,VMwares 5G-ready cloud platform powers Vodafone networks in 15 countries,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498196/vmware-s-5g-ready-cloud-platform-powers-vodafone-networks-in-15-countries
TheEdge2019030412420024,0024,JAG Capital emerges as largest shareholder in KUB with 32% stake,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498238/jag-capital-emerges-as-largest-shareholder-in-kub-with-32-stake
TheEdge2019030412422828,2828,JAG Capital emerges as largest shareholder in KUB with 32% stake,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498238/jag-capital-emerges-as-largest-shareholder-in-kub-with-32-stake
TheEdge2019030412426874,6874,JAG Capital emerges as largest shareholder in KUB with 32% stake,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498238/jag-capital-emerges-as-largest-shareholder-in-kub-with-32-stake
TheEdge2019030413070097,0097,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413071589,1589,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413071899,1899,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413073905,3905,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413075006,5006,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413075133,5133,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413075139,5139,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413075245,5245,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413075246,5246,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413076599,6599,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413077090,7090,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413077216,7216,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498248/klci-stays-below-1-700-on-tepid-sentiment-after-poor-4q18-corporate-earnings
TheEdge2019030413303522,3522,Frankly Speaking: A shocking loss,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498258/frankly-speaking-a-shocking-loss
TheEdge2019030413370098,0098,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413373905,3905,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413375073,5073,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413375125,5125,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413375133,5133,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413375159,5159,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413375271,5271,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413377181,7181,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413377229,7229,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030413378605,8605,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498264/aturmaju-bahvest-dayang-favco-fihb-kssc-mulpha-naim-pantech-pecca-petra-energy-perdana-petroleum-t7-global-yoong-onn
TheEdge2019030414004022,4022,Tadmax yet to get notification of scrapping of project,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498272/tadmax-yet-to-get-notification-of-scrapping-of-project
TheEdge2019030414005264,5264,Tadmax yet to get notification of scrapping of project,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498272/tadmax-yet-to-get-notification-of-scrapping-of-project
TheEdge2019030414147246,7246,Steps to buying a home,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498278/steps-to-buying-a-home
TheEdge2019030414372429,2429,MCT appoints Apollo Bello Tanco as COO,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498284/mct-appoints-apollo-bello-tanco-as-coo
TheEdge2019030414375182,5182,MCT appoints Apollo Bello Tanco as COO,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498284/mct-appoints-apollo-bello-tanco-as-coo
TheEdge2019030414376432,6432,MCT appoints Apollo Bello Tanco as COO,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498284/mct-appoints-apollo-bello-tanco-as-coo
TheEdge2019030414582305,2305,MACC opens six probes on Penang tunnel,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498288/macc-opens-six-probes-on-penang-tunnel
TheEdge2019030414585071,5071,MACC opens six probes on Penang tunnel,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498288/macc-opens-six-probes-on-penang-tunnel
TheEdge2019030415001651,1651,The State of the Nation: EPF beats expectations on dividend and impairment,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498286/the-state-of-the-nation-epf-beats-expectations-on-dividend-and-impairment
TheEdge2019030415005288,5288,The State of the Nation: EPF beats expectations on dividend and impairment,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498286/the-state-of-the-nation-epf-beats-expectations-on-dividend-and-impairment
TheEdge2019030415225199,5199,Hibiscus Anasuria targets to unlock 1.7 mil barrels of oil from Guillemot side-track well,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498300/hibiscus-anasuria-targets-to-unlock-1-7-mil-barrels-of-oil-from-guillemot-side-track-well
TheEdge2019030415300083,0083,The Week Ahead: Eyes on January exports and Bank Negara’s OPR decision,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498302/the-week-ahead-eyes-on-january-exports-and-bank-negara-s-opr-decision
TheEdge2019030415307013,7013,The Week Ahead: Eyes on January exports and Bank Negara’s OPR decision,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498302/the-week-ahead-eyes-on-january-exports-and-bank-negara-s-opr-decision
TheEdge2019030415307137,7137,The Week Ahead: Eyes on January exports and Bank Negara’s OPR decision,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498302/the-week-ahead-eyes-on-january-exports-and-bank-negara-s-opr-decision
TheEdge2019030415541589,1589,Iskandar Waterfront City jumps 22% to highest in six months,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498308/iskandar-waterfront-city-jumps-22-to-highest-in-six-months
TheEdge2019030416001368,1368,TIME best performer in Khazanah’s commercial pool,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498310/time-best-performer-in-khazanah-s-commercial-pool
TheEdge2019030416005148,5148,TIME best performer in Khazanah’s commercial pool,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498310/time-best-performer-in-khazanah-s-commercial-pool
TheEdge2019030416006399,6399,TIME best performer in Khazanah’s commercial pool,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498310/time-best-performer-in-khazanah-s-commercial-pool
TheEdge2019030417003816,3816,Newsbreak: Li Ka-shing-backed venture to build STS hub in Johor,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498338/newsbreak-li-ka-shing-backed-venture-to-build-sts-hub-in-johor
TheEdge2019030417006645,6645,Newsbreak: Government may expropriate selected highways,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498336/newsbreak-government-may-expropriate-selected-highways
TheEdge2019030417224456,4456,DNeX 30%-owned unit signs rig contract to drill two wells in North Sea,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498344/dnex-30-owned-unit-signs-rig-contract-to-drill-two-wells-in-north-sea
TheEdge2019030418328591,8591,Uni Wall bags RM21.25m subcontract from Crest Builder,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498372/uni-wall-bags-rm21-25m-subcontract-from-crest-builder
TheEdge2019030418451724,1724,"Malaysia, China sign palm oil purchase deals worth US$891 mil",TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498378/malaysia-china-sign-palm-oil-purchase-deals-worth-us-891-mil
TheEdge2019030419037181,7181,Aturmaju Resources to partner Perkasa Selalu for intelligence project in Kuala Selangor,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498392/aturmaju-resources-to-partner-perkasa-selalu-for-intelligence-project-in-kuala-selangor
TheEdge2019030419137501,7501,Harn Len confirms plan to sell Pahang estates,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498394/harn-len-confirms-plan-to-sell-pahang-estates
TheEdge20190304191803018,03018,MCA and MIC want to quit BN,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498398/mca-and-mic-want-to-quit-bn
TheEdge2019030419215195,5195,Censof bags RM4.5m contract from Socso,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498400/censof-bags-rm4-5m-contract-from-socso
TheEdge2019030420055071,5071,Cahya Mata Sarawak partners Chinas CCCC to bid for infra projects,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498448/cahya-mata-sarawak-partners-china-s-cccc-to-bid-for-infra-projects
TheEdge2019030423415260,5260,OWG hands over Kota Tinggi Waterfalls Resort to Johor State Govt,TheEdge,4/3/2019,https://www.klsescreener.com/v2/news/view/498474/owg-hands-over-kota-tinggi-waterfalls-resort-to-johor-state-govt
TheEdge2019030500180024,0024,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500182429,2429,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500182828,2828,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500184456,4456,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500185071,5071,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500185182,5182,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500185195,5195,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500185199,5199,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500186432,6432,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500186874,6874,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500187181,7181,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500187501,7501,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500188591,8591,"Top Glove, KUB Malaysia, DNeX, Hibiscus Petroleum, Censof, Uni Wall, Harn Len, Sunway, Cahya Mata Sarawak, Aturmaju and MCT",TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498512/top-glove-kub-malaysia-dnex-hibiscus-petroleum-censof-uni-wall-harn-len-sunway-cahya-mata-sarawak-aturmaju-and-mct
TheEdge2019030500222194,2194,Positive progress in setting up Malaysia Media Council,TheEdge,5/3/2019,https://www.klsescreener.com/v2/news/view/498514/positive-progress-in-setting-up-malaysia-media-council
