0400GA|DIN040000223|99.500|0.000|0.000|0.000|0.00|0
0400GC|DIN042300721|100.500|0.000|0.000|0.000|0.00|0
0400GB|DIN045801028|100.700|0.000|0.000|0.000|0.00|0
7528|DKLS|1.730|1.750|1.750|+0.020|+1.16|10
5908|DKSH|2.460|2.460|2.470|+0.010|+0.41|414
3026|DLADY|64.100|64.100|64.000|-0.100|-0.16|44
4456|DNEX|0.315|0.315|0.315|0.000|0.00|172,353
4456WD|DNEX-WD|0.080|0.080|0.080|0.000|0.00|46,266
7114|DNONCE|0.440|0.435|0.440|0.000|0.00|1,845
7114WA|DNONCE-WA|0.200|0.210|0.210|+0.010|+5.00|3,660
5835|DOLMITE|0.100|0.000|0.000|0.000|0.00|0
5265|DOLPHIN|0.145|0.140|0.145|0.000|0.00|2,759
5265WA|DOLPHIN-WA|0.030|0.030|0.035|+0.005|+16.67|2,430
7169|DOMINAN|1.280|1.280|1.290|+0.010|+0.78|76
7169WA|DOMINAN-WA|0.080|0.000|0.000|0.000|0.00|0
7148|DPHARMA|1.110|1.110|1.100|-0.010|-0.90|10,059
0205|DPIH|0.220|0.215|0.210|-0.010|-4.55|5,331
7198|DPS|0.070|0.065|0.065|-0.005|-7.14|613
7198WB|DPS-WB|0.030|0.000|0.000|0.000|0.00|0
1619|DRBHCOM|1.890|1.880|1.920|+0.030|+1.59|66,221
161960|DRBHCOMC60|0.020|0.020|0.030|+0.010|+50.00|44,881
161962|DRBHCOMC62|0.005|0.000|0.000|0.000|0.00|0
161963|DRBHCOMC63|0.005|0.000|0.000|0.000|0.00|0
161964|DRBHCOMC64|0.005|0.010|0.015|+0.010|+200.00|2,850
161966|DRBHCOMC66|0.005|0.000|0.000|0.000|0.00|0
161967|DRBHCOMC67|0.010|0.000|0.000|0.000|0.00|0
161968|DRBHCOMC68|0.090|0.090|0.105|+0.015|+16.67|38,252
161969|DRBHCOMC69|0.120|0.000|0.000|0.000|0.00|0
161970|DRBHCOMC70|0.155|0.150|0.180|+0.025|+16.13|33,321
161971|DRBHCOMC71|0.120|0.115|0.130|+0.010|+8.33|36,994
161972|DRBHCOMC72|0.110|0.130|0.130|+0.020|+18.18|1,000
161973|DRBHCOMC73|0.100|0.105|0.105|+0.005|+5.00|1,252
161974|DRBHCOMC74|0.085|0.085|0.100|+0.015|+17.65|53,470
161975|DRBHCOMC75|0.065|0.080|0.095|+0.030|+46.15|12
5216|DSONIC|0.530|0.530|0.545|+0.015|+2.83|152,733
5216WA|DSONIC-WA|0.095|0.090|0.090|-0.005|-5.26|26,827
7233|DUFU|1.620|1.640|1.640|+0.020|+1.23|26,713
3948|DUTALND|0.510|0.505|0.500|-0.010|-1.96|4,786
7165|DWL|0.785|0.785|0.785|0.000|0.00|350
7165PA|DWL-PA|0.220|0.000|0.000|0.000|0.00|0
7165WA|DWL-WA|0.225|0.000|0.000|0.000|0.00|0
